relative_path,source_seconds,separator_start,separator_end,output_seconds_target,source_bytes,output_bytes,status
c/cylinder.mp3,2.900000,0.826032,1.981859,0.926032,11824,4092,silence_separator
c/cynical.mp3,2.820000,0.772063,1.953152,0.872063,11511,3884,silence_separator
d/daily.mp3,2.510000,0.632971,1.791791,0.732971,10257,3256,silence_separator
d/dairy.mp3,2.400000,0.582812,1.730748,0.682812,9839,3152,silence_separator
d/dam.mp3,2.320000,0.538367,1.690703,0.638367,9526,2943,silence_separator
d/damage.mp3,2.720000,0.737596,1.866621,0.837596,11093,3675,silence_separator
d/damn.mp3,2.320000,0.538367,1.690703,0.638367,9526,2943,silence_separator
d/damp.mp3,2.250000,0.506939,1.643311,0.606939,9212,2838,silence_separator
d/dance.mp3,2.560000,0.660952,1.807528,0.760952,10466,3465,silence_separator
d/danger.mp3,2.640000,0.690930,1.855011,0.790930,10779,3570,silence_separator
d/dangerous.mp3,2.950000,0.858005,2.001814,0.958005,12033,4197,silence_separator
d/dare.mp3,2.320000,0.541587,1.691474,0.641587,9526,2943,silence_separator
d/daring.mp3,2.460000,0.615873,1.747256,0.715873,10048,3256,silence_separator
d/dark.mp3,2.380000,0.548345,1.697687,0.648345,9735,2943,silence_separator
d/darling.mp3,2.610000,0.693016,1.833379,0.793016,10675,3570,silence_separator
d/dash.mp3,2.480000,0.616100,1.750839,0.716100,10153,3257,silence_separator
d/data.mp3,2.320000,0.546621,1.687256,0.646621,9526,2943,silence_separator
d/date.mp3,2.380000,0.579138,1.715737,0.679138,9735,3047,silence_separator
d/daughter.mp3,2.460000,0.603356,1.760499,0.703356,10048,3152,silence_separator
d/dawn.mp3,2.350000,0.571791,1.690975,0.671791,9630,3047,silence_separator
d/day.mp3,2.300000,0.521043,1.672698,0.621043,9422,2839,silence_separator
d/daylight.mp3,2.770000,0.763311,1.909524,0.863311,11302,3779,silence_separator
d/dazzle.mp3,2.560000,0.641814,1.808435,0.741814,10466,3361,silence_separator
d/dead.mp3,2.270000,0.523810,1.647664,0.623810,9317,2839,silence_separator
d/deadly.mp3,2.510000,0.611973,1.781406,0.711973,10257,3257,silence_separator
d/deaf.mp3,2.480000,0.601723,1.755420,0.701723,10153,3152,silence_separator
d/deal.mp3,2.300000,0.507392,1.680454,0.607392,9422,2839,silence_separator
d/dear.mp3,2.250000,0.495964,1.652381,0.595964,9213,2734,silence_separator
d/death.mp3,2.350000,0.535873,1.694286,0.635873,9631,2943,silence_separator
d/debate.mp3,2.510000,0.628934,1.767664,0.728934,10257,3257,silence_separator
d/debt.mp3,2.430000,0.599637,1.722086,0.699637,9944,3152,silence_separator
d/decade.mp3,2.590000,0.670476,1.798503,0.770476,10571,3466,silence_separator
d/decay.mp3,2.560000,0.671383,1.787574,0.771383,10466,3465,silence_separator
d/deceit.mp3,2.610000,0.704172,1.831247,0.804172,10675,3570,silence_separator
d/deceive.mp3,2.660000,0.736372,1.833152,0.836372,10884,3674,silence_separator
d/december.mp3,2.770000,0.766395,1.924717,0.866395,11302,3883,silence_separator
d/decent.mp3,2.690000,0.716916,1.865442,0.816916,10989,3675,silence_separator
d/decide.mp3,2.690000,0.729615,1.867483,0.829615,10988,3674,silence_separator
d/decimal.mp3,2.720000,0.718050,1.886803,0.818050,11093,3675,silence_separator
d/decision.mp3,2.850000,0.814739,1.937778,0.914739,11615,3988,silence_separator
d/decisive.mp3,3.060000,0.931565,2.038685,1.031565,12451,4510,silence_separator
d/deck.mp3,2.350000,0.542540,1.695782,0.642540,9631,2943,silence_separator
d/declaration.mp3,3.190000,0.976463,2.112608,1.076463,12974,4719,silence_separator
d/declare.mp3,2.720000,0.733107,1.880499,0.833107,11093,3674,silence_separator
d/decline.mp3,2.820000,0.799274,1.924853,0.899274,11511,3988,silence_separator
d/decorate.mp3,2.800000,0.779773,1.915828,0.879773,11407,3884,silence_separator
d/decrease.mp3,2.850000,0.821814,1.954739,0.921814,11616,4093,silence_separator
d/dedicate.mp3,2.950000,0.859456,2.001769,0.959456,12033,4197,silence_separator
d/deduce.mp3,2.690000,0.733243,1.860998,0.833243,10988,3674,silence_separator
d/deed.mp3,2.250000,0.511066,1.642358,0.611066,9213,2839,silence_separator
d/deem.mp3,2.220000,0.506077,1.616417,0.606077,9108,2839,silence_separator
d/deep.mp3,2.190000,0.468662,1.633515,0.568662,9004,2630,silence_separator
d/deepen.mp3,2.510000,0.637732,1.781134,0.737732,10257,3361,silence_separator
d/deer.mp3,2.250000,0.495964,1.652381,0.595964,9213,2734,silence_separator
d/defeat.mp3,2.640000,0.709433,1.836009,0.809433,10779,3570,silence_separator
d/defect.mp3,2.800000,0.778095,1.930658,0.878095,11407,3884,silence_separator
d/defence.mp3,2.900000,0.814649,1.975601,0.914649,11825,3988,silence_separator
d/defend.mp3,2.660000,0.720680,1.866168,0.820680,10884,3674,silence_separator
d/deficiency.mp3,3.290000,1.022222,2.172880,1.122222,13392,4823,silence_separator
d/deficit.mp3,2.950000,0.852744,1.988481,0.952744,12034,4197,silence_separator
d/define.mp3,2.720000,0.756100,1.871247,0.856100,11093,3779,silence_separator
d/definite.mp3,2.770000,0.755782,1.885578,0.855782,11302,3779,silence_separator
d/definitely.mp3,2.980000,0.858821,2.020363,0.958821,12138,4197,silence_separator
d/definition.mp3,3.080000,0.929569,2.046077,1.029569,12556,4511,silence_separator
d/defy.mp3,2.560000,0.668345,1.786259,0.768345,10466,3465,silence_separator
d/degenerate.mp3,3.110000,0.932290,2.066485,1.032290,12660,4510,silence_separator
d/degrade.mp3,2.660000,0.727846,1.851293,0.827846,10884,3674,silence_separator
d/degree.mp3,2.560000,0.661134,1.806757,0.761134,10466,3465,silence_separator
d/delay.mp3,2.460000,0.612381,1.741950,0.712381,10048,3256,silence_separator
d/delegate.mp3,2.850000,0.793243,1.931383,0.893243,11616,3988,silence_separator
d/delegation.mp3,3.270000,1.005714,2.140544,1.105714,13288,4824,silence_separator
d/delete.mp3,2.480000,0.640408,1.757732,0.740408,10152,3361,silence_separator
d/deliberate.mp3,2.900000,0.851927,1.968753,0.951927,11824,4197,silence_separator
d/delicate.mp3,2.900000,0.827302,1.959320,0.927302,11825,4093,silence_separator
d/delicious.mp3,3.080000,0.938005,2.068934,1.038005,12556,4510,silence_separator
d/delight.mp3,2.660000,0.721769,1.850567,0.821769,10884,3674,silence_separator
d/deliver.mp3,2.640000,0.696644,1.840499,0.796644,10780,3570,silence_separator
d/delivery.mp3,2.820000,0.793515,1.938050,0.893515,11511,3988,silence_separator
d/delta.mp3,2.480000,0.617007,1.772154,0.717007,10153,3257,silence_separator
d/demand.mp3,2.610000,0.706440,1.833107,0.806440,10675,3570,silence_separator
d/democracy.mp3,3.130000,0.935556,2.090476,1.035556,12765,4511,silence_separator
d/democratic.mp3,3.210000,0.983175,2.120726,1.083175,13079,4719,silence_separator
d/demonstrate.mp3,3.110000,0.938322,2.074785,1.038322,12661,4511,silence_separator
d/denial.mp3,2.690000,0.714875,1.876961,0.814875,10988,3674,silence_separator
d/denote.mp3,2.460000,0.635737,1.722494,0.735737,10048,3361,silence_separator
d/denounce.mp3,2.740000,0.761723,1.886757,0.861723,11197,3779,silence_separator
d/dense.mp3,2.480000,0.606395,1.752018,0.706395,10153,3152,silence_separator
d/density.mp3,2.690000,0.721905,1.882449,0.821905,10988,3674,silence_separator
d/dentist.mp3,2.770000,0.767029,1.904535,0.867029,11302,3884,silence_separator
d/deny.mp3,2.430000,0.604218,1.721134,0.704218,9943,3152,silence_separator
d/depart.mp3,2.720000,0.747710,1.856190,0.847710,11093,3779,silence_separator
d/department.mp3,2.950000,0.877279,1.988163,0.977279,12033,4301,silence_separator
d/departure.mp3,2.930000,0.848163,1.997370,0.948163,11929,4197,silence_separator
d/depend.mp3,2.640000,0.709433,1.840816,0.809433,10779,3570,silence_separator
d/dependent.mp3,2.950000,0.865125,1.988526,0.965125,12033,4197,silence_separator
d/depict.mp3,2.720000,0.738776,1.878866,0.838776,11093,3779,silence_separator
d/deposit.mp3,2.980000,0.890068,2.003311,0.990068,12138,4301,silence_separator
d/depress.mp3,2.870000,0.820544,1.939728,0.920544,11720,4092,silence_separator
d/depression.mp3,2.870000,0.827574,1.943129,0.927574,11720,4092,silence_separator
d/deprive.mp3,2.820000,0.798141,1.914014,0.898141,11511,3988,silence_separator
d/depth.mp3,2.250000,0.494059,1.650612,0.594059,9213,2734,silence_separator
d/depute.mp3,2.640000,0.714286,1.832154,0.814286,10779,3674,silence_separator
d/derive.mp3,2.690000,0.745941,1.861134,0.845941,10988,3779,silence_separator
d/descend.mp3,2.660000,0.720771,1.862494,0.820771,10884,3674,silence_separator
d/descendant.mp3,3.000000,0.899002,2.029342,0.999002,12242,4406,silence_separator
d/descent.mp3,2.660000,0.724263,1.852653,0.824263,10884,3674,silence_separator
d/describe.mp3,2.610000,0.717732,1.824218,0.817732,10675,3674,silence_separator
d/description.mp3,3.080000,0.931927,2.049751,1.031927,12556,4510,silence_separator
d/desert.mp3,2.590000,0.663220,1.799320,0.763220,10571,3466,silence_separator
d/deserve.mp3,2.560000,0.686667,1.801723,0.786667,10466,3570,silence_separator
d/design.mp3,2.660000,0.725986,1.850839,0.825986,10884,3674,silence_separator
d/designate.mp3,3.000000,0.886848,2.026531,0.986848,12242,4301,silence_separator
d/desirable.mp3,3.000000,0.872880,2.039955,0.972880,12242,4301,silence_separator
d/desire.mp3,2.820000,0.780363,1.932154,0.880363,11511,3883,silence_separator
d/desk.mp3,2.480000,0.607800,1.758050,0.707800,10153,3257,silence_separator
d/despair.mp3,2.740000,0.737596,1.881769,0.837596,11198,3675,silence_separator
d/despatch.mp3,3.060000,0.896009,2.051610,0.996009,12452,4406,silence_separator
d/desperate.mp3,2.770000,0.771066,1.903039,0.871066,11302,3884,silence_separator
d/despise.mp3,3.130000,0.951156,2.100091,1.051156,12765,4615,silence_separator
d/despite.mp3,2.820000,0.794603,1.928844,0.894603,11511,3988,silence_separator
d/destination.mp3,3.340000,1.057370,2.183401,1.157370,13601,5033,silence_separator
d/destined.mp3,2.690000,0.717007,1.879456,0.817007,10989,3675,silence_separator
d/destiny.mp3,2.770000,0.746667,1.904853,0.846667,11302,3779,silence_separator
d/destroy.mp3,2.740000,0.767619,1.880091,0.867619,11197,3883,silence_separator
d/destruction.mp3,3.160000,0.978141,2.090023,1.078141,12869,4719,silence_separator
d/destructive.mp3,3.110000,0.953243,2.069705,1.053243,12660,4615,silence_separator
d/detach.mp3,2.930000,0.853923,1.993515,0.953923,11929,4197,silence_separator
d/detail.mp3,2.690000,0.721950,1.881678,0.821950,10989,3675,silence_separator
d/detect.mp3,2.770000,0.776825,1.903764,0.876825,11302,3883,silence_separator
d/detection.mp3,3.060000,0.919864,2.036825,1.019864,12451,4406,silence_separator
d/detective.mp3,3.060000,0.932154,2.036508,1.032154,12451,4510,silence_separator
d/deteriorate.mp3,3.370000,1.067120,2.200227,1.167120,13705,5032,silence_separator
d/determination.mp3,3.530000,1.161043,2.270839,1.261043,14332,5450,silence_separator
d/determine.mp3,2.820000,0.797370,1.922132,0.897370,11511,3988,silence_separator
d/develop.mp3,2.590000,0.657959,1.807891,0.757959,10571,3361,silence_separator
d/development.mp3,3.130000,0.954649,2.085170,1.054649,12765,4615,silence_separator
d/deviate.mp3,2.740000,0.744490,1.895283,0.844490,11198,3779,silence_separator
d/device.mp3,2.740000,0.758549,1.907302,0.858549,11197,3779,silence_separator
d/devil.mp3,2.380000,0.539184,1.727755,0.639184,9735,2943,silence_separator
d/devise.mp3,2.820000,0.796689,1.934014,0.896689,11511,3988,silence_separator
d/devote.mp3,2.510000,0.664898,1.774104,0.764898,10257,3465,silence_separator
d/dew.mp3,2.300000,0.522902,1.672880,0.622902,9422,2839,silence_separator
d/diagnose.mp3,3.110000,0.918549,2.066395,1.018549,12661,4406,silence_separator
d/diagram.mp3,2.850000,0.802268,1.947528,0.902268,11616,3988,silence_separator
d/dial.mp3,2.430000,0.573651,1.750658,0.673651,9944,3048,silence_separator
d/dialect.mp3,2.850000,0.810522,1.950703,0.910522,11616,3988,silence_separator
d/dialog.mp3,2.820000,0.789977,1.931519,0.889977,11511,3884,silence_separator
d/diameter.mp3,2.870000,0.792608,1.960136,0.892608,11720,3988,silence_separator
d/diamond.mp3,2.530000,0.635102,1.797279,0.735102,10362,3361,silence_separator
d/diary.mp3,2.640000,0.690023,1.842358,0.790023,10780,3570,silence_separator
d/dictate.mp3,2.850000,0.783628,1.933424,0.883628,11616,3884,silence_separator
d/dictation.mp3,3.000000,0.897007,2.010567,0.997007,12242,4406,silence_separator
d/dictionary.mp3,3.110000,0.914966,2.086712,1.014966,12661,4406,silence_separator
d/die.mp3,2.270000,0.513288,1.652063,0.613288,9317,2839,silence_separator
d/diet.mp3,2.480000,0.628980,1.748889,0.728980,10153,3257,silence_separator
d/differ.mp3,2.380000,0.567483,1.714694,0.667483,9735,3048,silence_separator
d/difference.mp3,2.820000,0.785850,1.939501,0.885850,11511,3884,silence_separator
d/different.mp3,2.660000,0.706712,1.853333,0.806712,10884,3570,silence_separator
d/differentiate.mp3,3.370000,1.069433,2.218821,1.169433,13706,5033,silence_separator
d/difficult.mp3,2.800000,0.785034,1.922222,0.885034,11407,3884,silence_separator
d/difficulty.mp3,3.130000,0.922268,2.104399,1.022268,12765,4511,silence_separator
d/diffuse.mp3,2.820000,0.799093,1.938458,0.899093,11511,3988,silence_separator
d/dig.mp3,2.120000,0.433379,1.567166,0.533379,8690,2525,silence_separator
d/digest.mp3,2.900000,0.826712,1.973515,0.926712,11825,4093,silence_separator
d/digital.mp3,2.660000,0.682404,1.860408,0.782404,10884,3466,silence_separator
d/dignity.mp3,2.660000,0.699637,1.865986,0.799637,10884,3570,silence_separator
d/dilemma.mp3,2.660000,0.715011,1.853923,0.815011,10884,3675,silence_separator
d/diligent.mp3,2.950000,0.844263,1.999320,0.944263,12034,4197,silence_separator
d/dilute.mp3,2.720000,0.754059,1.881587,0.854059,11093,3779,silence_separator
d/dim.mp3,1.020000,0.385170,0.441633,0.413401,4302,2003,silence_separator
d/dimension.mp3,2.900000,0.853107,1.966531,0.953107,11824,4197,silence_separator
d/diminish.mp3,2.850000,0.835147,1.937052,0.935147,11615,4092,silence_separator
d/dine.mp3,2.400000,0.577642,1.720862,0.677642,9839,3048,silence_separator
d/dinner.mp3,2.320000,0.518413,1.679365,0.618413,9526,2839,silence_separator
d/dip.mp3,2.170000,0.449388,1.594014,0.549388,8899,2525,silence_separator
d/diploma.mp3,2.800000,0.793061,1.914467,0.893061,11406,3988,silence_separator
d/diplomatic.mp3,3.240000,0.982721,2.146440,1.082721,13183,4719,silence_separator
d/direct.mp3,2.640000,0.703764,1.830567,0.803764,10779,3570,silence_separator
d/direction.mp3,2.900000,0.837778,1.953288,0.937778,11825,4093,silence_separator
d/directly.mp3,2.900000,0.823175,1.981723,0.923175,11824,4092,silence_separator
d/director.mp3,2.770000,0.775011,1.922494,0.875011,11302,3883,silence_separator
d/directory.mp3,2.950000,0.855011,2.001088,0.955011,12033,4197,silence_separator
d/dirt.mp3,2.320000,0.556190,1.668889,0.656190,9526,3047,silence_separator
d/dirty.mp3,2.320000,0.546032,1.696372,0.646032,9526,2943,silence_separator
d/disable.mp3,2.720000,0.720907,1.881134,0.820907,11093,3675,silence_separator
d/disadvantage.mp3,3.580000,1.149297,2.305986,1.249297,14542,5346,silence_separator
d/disagree.mp3,2.850000,0.794240,1.953016,0.894240,11616,3988,silence_separator
d/disappear.mp3,2.930000,0.834331,1.998639,0.934331,11929,4093,silence_separator
d/disappoint.mp3,3.080000,0.924626,2.070839,1.024626,12556,4511,silence_separator
d/disaster.mp3,3.060000,0.900136,2.054376,1.000136,12451,4406,silence_separator
d/disastrous.mp3,3.290000,1.026531,2.170385,1.126531,13392,4928,silence_separator
d/discard.mp3,2.660000,0.716145,1.852653,0.816145,10884,3675,silence_separator
d/discern.mp3,2.590000,0.689705,1.805397,0.789705,10570,3570,silence_separator
d/discharge.mp3,3.030000,0.893560,2.038005,0.993560,12347,4302,silence_separator
d/discipline.mp3,2.930000,0.841270,1.984853,0.941270,11929,4093,silence_separator
d/disclose.mp3,2.950000,0.864671,1.998413,0.964671,12033,4197,silence_separator
d/discount.mp3,2.870000,0.825805,1.957007,0.925805,11720,4093,silence_separator
d/discourage.mp3,3.030000,0.913832,2.041451,1.013832,12347,4406,silence_separator
d/discover.mp3,2.770000,0.766893,1.918821,0.866893,11302,3883,silence_separator
d/discovery.mp3,3.030000,0.898685,2.043220,0.998685,12347,4406,silence_separator
d/discrepancy.mp3,3.320000,1.027483,2.182086,1.127483,13497,4928,silence_separator
d/discrete.mp3,2.820000,0.792971,1.921950,0.892971,11511,3988,silence_separator
d/discriminate.mp3,3.130000,0.945397,2.077415,1.045397,12765,4511,silence_separator
d/discuss.mp3,2.930000,0.839184,1.973651,0.939184,11929,4093,silence_separator
d/discussion.mp3,2.980000,0.893968,2.005397,0.993968,12138,4301,silence_separator
d/disease.mp3,2.770000,0.771429,1.905442,0.871429,11302,3883,silence_separator
d/disguise.mp3,3.060000,0.895147,2.042222,0.995147,12452,4406,silence_separator
d/disgust.mp3,2.900000,0.829478,1.969615,0.929478,11825,4093,silence_separator
d/dish.mp3,2.350000,0.566485,1.684943,0.666485,9631,3048,silence_separator
d/dishonour.mp3,2.820000,0.793333,1.937370,0.893333,11511,3988,silence_separator
d/disk.mp3,2.350000,0.568934,1.687755,0.668934,9631,3048,silence_separator
d/dislike.mp3,2.820000,0.797596,1.955737,0.897596,11511,3988,silence_separator
d/dismay.mp3,2.530000,0.639773,1.766213,0.739773,10362,3361,silence_separator
d/dismiss.mp3,2.870000,0.827937,1.965850,0.927937,11720,4092,silence_separator
d/disorder.mp3,2.800000,0.775283,1.923991,0.875283,11406,3883,silence_separator
d/dispatch.mp3,3.060000,0.896009,2.051610,0.996009,12452,4406,silence_separator
d/disperse.mp3,2.930000,0.848526,1.981270,0.948526,11929,4197,silence_separator
d/displace.mp3,3.000000,0.883855,2.013651,0.983855,12243,4302,silence_separator
d/display.mp3,2.820000,0.792744,1.939864,0.892744,11511,3988,silence_separator
d/displease.mp3,3.000000,0.872698,2.013333,0.972698,12243,4302,silence_separator
d/disposal.mp3,3.060000,0.903673,2.071474,1.003673,12451,4406,silence_separator
d/dispose.mp3,2.930000,0.865760,1.981950,0.965760,11929,4197,silence_separator
d/disposition.mp3,3.290000,1.036916,2.161361,1.136916,13392,4928,silence_separator
d/dispute.mp3,2.820000,0.798413,1.924218,0.898413,11511,3988,silence_separator
